"ID","experiment","construct","rapa","area","mean_h2b","mean_n","mean_c","slice","phase","ratio","timepoint","normalized_area","normalized_n","normalized_c","normalized_h2b","normalized_ratio"
"c12","RJ004_2021-02-10_C3GFP-FRB-A1_2","C3GFP-FRB-A1","wo",42.36,547.04,367.61,296,11,"ana_telo",1.24192567567568,15,1.89360751005811,0.948279420110406,0.967320261437909,0.820986913194861,0.980315887006031
"c13","RJ004_2021-02-10_C3GFP-FRB-A1_3","C3GFP-FRB-A1","wo",67.68,669.16,314.5,332,3,"meta",0.947289156626506,-9,1.42574257425743,0.998634617216524,0.988095238095238,1.0434755489022,1.01066635959263
"c13","RJ004_2021-02-10_C3GFP-FRB-A1_3","C3GFP-FRB-A1","wo",68.12,687.81,317.16,336,4,"meta",0.943928571428571,-6,1.43501158626501,1.00708093862128,1,1.07255800898204,1.00708093862128
"c13","RJ004_2021-02-10_C3GFP-FRB-A1_3","C3GFP-FRB-A1","wo",101.19,587.45,326.75,333,5,"early_ana",0.981231231231231,-3,2.13166210238045,1.03753215000159,0.991071428571429,0.916058507984032,1.04687928648809
"c13","RJ004_2021-02-10_C3GFP-FRB-A1_3","C3GFP-FRB-A1","wo",41.8,644.86,314.78,336,6,"ana_telo",0.936845238095238,0,0.880556140720455,0.999523703680183,1,1.00558258483034,0.999523703680183
"c13","RJ004_2021-02-10_C3GFP-FRB-A1_3","C3GFP-FRB-A1","wo",47.47,641.28,314.93,336,6,"ana_telo",0.937291666666667,0,1,1,1,1,1
"c13","RJ004_2021-02-10_C3GFP-FRB-A1_3","C3GFP-FRB-A1","wo",37.39,703.19,308.74,308,7,"ana_telo",1.0024025974026,3,0.787655361280809,0.980344838535548,0.916666666666667,1.09654129241517,1.06946709658424
"c13","RJ004_2021-02-10_C3GFP-FRB-A1_3","C3GFP-FRB-A1","wo",30.15,709.85,311.9,308,7,"ana_telo",1.01266233766234,3,0.635137981883295,0.990378814339694,0.916666666666667,1.10692677145709,1.08041325200694
"c13","RJ004_2021-02-10_C3GFP-FRB-A1_3","C3GFP-FRB-A1","wo",37.72,746.68,305.06,295,8,"ana_telo",1.03410169491525,6,0.794607120286497,0.968659702156035,0.87797619047619,1.16435878243513,1.10328698279466
"c13","RJ004_2021-02-10_C3GFP-FRB-A1_3","C3GFP-FRB-A1","wo",39.26,703.65,309.21,295,8,"ana_telo",1.04816949152542,6,0.82704866231304,0.981837233670974,0.87797619047619,1.09725860778443,1.11829596784219
"c13","RJ004_2021-02-10_C3GFP-FRB-A1_3","C3GFP-FRB-A1","wo",36.45,728.77,304.12,304,9,"ana_telo",1.00039473684211,9,0.767853381082789,0.965674911885181,0.904761904761905,1.13643026447106,1.06732490260994
"c13","RJ004_2021-02-10_C3GFP-FRB-A1_3","C3GFP-FRB-A1","wo",41.16,719.84,300.62,304,9,"ana_telo",0.988881578947368,9,0.867073941436697,0.954561331089448,0.904761904761905,1.12250499001996,1.05504147120413
"c13","RJ004_2021-02-10_C3GFP-FRB-A1_3","C3GFP-FRB-A1","wo",41.65,678.09,300.86,261,10,"ana_telo",1.15272030651341,12,0.877396250263324,0.955323405201156,0.776785714285714,1.05740082335329,1.22984162508654
